Flight_Date,Route_ID,Aircraft_Type,Fare_Class_ID,Segment_ID,Seats_Capacity,Seats_Sold,Departure_Delay_Minutes,Cancelled_Flag
2023-06-17,DXB-JFK,B777,4,1,4,2,20,0
2023-06-17,DXB-JFK,B777,4,2,0,0,20,0
2023-06-17,DXB-JFK,B777,4,3,2,1,20,0
2023-06-17,DXB-JFK,B777,4,4,0,0,20,0
2023-06-17,DXB-SIN,A350,1,1,44,41,27,0
2023-06-17,DXB-SIN,A350,1,2,121,108,27,0
2023-06-17,DXB-SIN,A350,1,3,33,29,27,0
2023-06-17,DXB-SIN,A350,1,4,22,19,27,0
2023-06-17,DXB-SIN,A350,2,1,8,7,27,0
2023-06-17,DXB-SIN,A350,2,2,8,6,27,0
2023-06-17,DXB-SIN,A350,2,3,6,4,27,0
2023-06-17,DXB-SIN,A350,2,4,2,1,27,0
2023-06-17,DXB-SIN,A350,3,1,18,13,27,0
2023-06-17,DXB-SIN,A350,3,2,4,3,27,0
2023-06-17,DXB-SIN,A350,3,3,19,12,27,0
2023-06-17,DXB-SIN,A350,3,4,7,4,27,0
2023-06-17,DXB-SIN,A350,4,1,4,3,27,0
2023-06-17,DXB-SIN,A350,4,2,0,0,27,0
2023-06-17,DXB-SIN,A350,4,3,3,1,27,0
2023-06-17,DXB-SIN,A350,4,4,1,0,27,0
2023-06-17,DXB-SYD,A350,1,1,44,40,23,0
2023-06-17,DXB-SYD,A350,1,2,121,110,23,0
2023-06-17,DXB-SYD,A350,1,3,33,30,23,0
2023-06-17,DXB-SYD,A350,1,4,22,20,23,0
2023-06-17,DXB-SYD,A350,2,1,8,7,23,0
2023-06-17,DXB-SYD,A350,2,2,8,6,23,0
2023-06-17,DXB-SYD,A350,2,3,6,4,23,0
2023-06-17,DXB-SYD,A350,2,4,2,1,23,0
2023-06-17,DXB-SYD,A350,3,1,18,15,23,0
2023-06-17,DXB-SYD,A350,3,2,4,3,23,0
2023-06-17,DXB-SYD,A350,3,3,19,15,23,0
2023-06-17,DXB-SYD,A350,3,4,7,5,23,0
2023-06-17,DXB-SYD,A350,4,1,4,3,23,0
2023-06-17,DXB-SYD,A350,4,2,0,0,23,0
2023-06-17,DXB-SYD,A350,4,3,3,1,23,0
2023-06-17,DXB-SYD,A350,4,4,1,0,23,0
2023-06-17,DXB-BOM,A380,1,1,76,71,21,0
2023-06-17,DXB-BOM,A380,1,2,209,191,21,0
2023-06-17,DXB-BOM,A380,1,3,57,52,21,0
2023-06-17,DXB-BOM,A380,1,4,38,34,21,0
2023-06-17,DXB-BOM,A380,2,1,18,16,21,0
2023-06-17,DXB-BOM,A380,2,2,19,16,21,0
2023-06-17,DXB-BOM,A380,2,3,14,12,21,0
2023-06-17,DXB-BOM,A380,2,4,5,4,21,0
2023-06-17,DXB-BOM,A380,3,1,21,14,21,0
2023-06-17,DXB-BOM,A380,3,2,5,4,21,0
2023-06-17,DXB-BOM,A380,3,3,22,16,21,0
2023-06-17,DXB-BOM,A380,3,4,8,6,21,0
2023-06-17,DXB-BOM,A380,4,1,4,3,21,0
2023-06-17,DXB-BOM,A380,4,2,0,0,21,0
2023-06-17,DXB-BOM,A380,4,3,3,1,21,0
2023-06-17,DXB-BOM,A380,4,4,1,0,21,0
2023-06-18,DXB-LHR,B777,1,1,52,48,25,1
2023-06-18,DXB-LHR,B777,1,2,143,132,25,1
2023-06-18,DXB-LHR,B777,1,3,39,36,25,1
2023-06-18,DXB-LHR,B777,1,4,26,24,25,1
2023-06-18,DXB-LHR,B777,2,1,10,8,25,1
2023-06-18,DXB-LHR,B777,2,2,9,8,25,1
2023-06-18,DXB-LHR,B777,2,3,7,6,25,1
2023-06-18,DXB-LHR,B777,2,4,2,2,25,1
2023-06-18,DXB-LHR,B777,3,1,21,17,25,1
2023-06-18,DXB-LHR,B777,3,2,5,4,25,1
2023-06-18,DXB-LHR,B777,3,3,22,18,25,1
2023-06-18,DXB-LHR,B777,3,4,8,6,25,1
2023-06-18,DXB-LHR,B777,4,1,4,2,25,1
2023-06-18,DXB-LHR,B777,4,2,0,0,25,1
2023-06-18,DXB-LHR,B777,4,3,2,1,25,1
2023-06-18,DXB-LHR,B777,4,4,0,0,25,1
2023-06-18,DXB-JFK,B777,1,1,52,47,28,0
2023-06-18,DXB-JFK,B777,1,2,143,127,28,0
2023-06-18,DXB-JFK,B777,1,3,39,34,28,0
2023-06-18,DXB-JFK,B777,1,4,26,23,28,0
2023-06-18,DXB-JFK,B777,2,1,10,8,28,0
2023-06-18,DXB-JFK,B777,2,2,9,8,28,0
2023-06-18,DXB-JFK,B777,2,3,7,6,28,0
2023-06-18,DXB-JFK,B777,2,4,2,2,28,0
2023-06-18,DXB-JFK,B777,3,1,21,14,28,0
2023-06-18,DXB-JFK,B777,3,2,5,4,28,0
2023-06-18,DXB-JFK,B777,3,3,22,16,28,0
2023-06-18,DXB-JFK,B777,3,4,8,6,28,0
2023-06-18,DXB-JFK,B777,4,1,4,2,28,0
2023-06-18,DXB-JFK,B777,4,2,0,0,28,0
2023-06-18,DXB-JFK,B777,4,3,2,1,28,0
2023-06-18,DXB-JFK,B777,4,4,0,0,28,0
2023-06-18,DXB-SIN,A350,1,1,44,39,21,0
2023-06-18,DXB-SIN,A350,1,2,121,104,21,0
2023-06-18,DXB-SIN,A350,1,3,33,28,21,0
2023-06-18,DXB-SIN,A350,1,4,22,19,21,0
2023-06-18,DXB-SIN,A350,2,1,8,8,21,0
2023-06-18,DXB-SIN,A350,2,2,8,6,21,0
2023-06-18,DXB-SIN,A350,2,3,6,4,21,0
2023-06-18,DXB-SIN,A350,2,4,2,1,21,0
2023-06-18,DXB-SIN,A350,3,1,18,13,21,0
2023-06-18,DXB-SIN,A350,3,2,4,3,21,0
2023-06-18,DXB-SIN,A350,3,3,19,13,21,0
2023-06-18,DXB-SIN,A350,3,4,7,4,21,0
2023-06-18,DXB-SIN,A350,4,1,4,3,21,0
2023-06-18,DXB-SIN,A350,4,2,0,0,21,0
2023-06-18,DXB-SIN,A350,4,3,3,2,21,0
2023-06-18,DXB-SIN,A350,4,4,1,0,21,0
2023-06-18,DXB-SYD,B777,1,1,52,46,25,0
2023-06-18,DXB-SYD,B777,1,2,143,119,25,0
2023-06-18,DXB-SYD,B777,1,3,39,32,25,0
2023-06-18,DXB-SYD,B777,1,4,26,21,25,0
2023-06-18,DXB-SYD,B777,2,1,10,8,25,0
2023-06-18,DXB-SYD,B777,2,2,9,7,25,0
2023-06-18,DXB-SYD,B777,2,3,7,5,25,0
2023-06-18,DXB-SYD,B777,2,4,2,2,25,0
2023-06-18,DXB-SYD,B777,3,1,21,15,25,0
2023-06-18,DXB-SYD,B777,3,2,5,3,25,0
2023-06-18,DXB-SYD,B777,3,3,22,15,25,0
2023-06-18,DXB-SYD,B777,3,4,8,5,25,0
2023-06-18,DXB-SYD,B777,4,1,4,2,25,0
2023-06-18,DXB-SYD,B777,4,2,0,0,25,0
2023-06-18,DXB-SYD,B777,4,3,2,1,25,0
2023-06-18,DXB-SYD,B777,4,4,0,0,25,0
2023-06-18,DXB-BOM,B777,1,1,52,47,18,0
2023-06-18,DXB-BOM,B777,1,2,143,124,18,0
2023-06-18,DXB-BOM,B777,1,3,39,33,18,0
2023-06-18,DXB-BOM,B777,1,4,26,22,18,0
2023-06-18,DXB-BOM,B777,2,1,10,8,18,0
2023-06-18,DXB-BOM,B777,2,2,9,7,18,0
2023-06-18,DXB-BOM,B777,2,3,7,5,18,0
2023-06-18,DXB-BOM,B777,2,4,2,2,18,0
2023-06-18,DXB-BOM,B777,3,1,21,18,18,0
2023-06-18,DXB-BOM,B777,3,2,5,4,18,0
2023-06-18,DXB-BOM,B777,3,3,22,18,18,0
2023-06-18,DXB-BOM,B777,3,4,8,6,18,0
2023-06-18,DXB-BOM,B777,4,1,4,2,18,0
2023-06-18,DXB-BOM,B777,4,2,0,0,18,0
2023-06-18,DXB-BOM,B777,4,3,2,1,18,0
2023-06-18,DXB-BOM,B777,4,4,0,0,18,0
2023-06-19,DXB-LHR,A380,1,1,76,67,28,0
2023-06-19,DXB-LHR,A380,1,2,209,179,28,0
2023-06-19,DXB-LHR,A380,1,3,57,49,28,0
2023-06-19,DXB-LHR,A380,1,4,38,32,28,0
2023-06-19,DXB-LHR,A380,2,1,18,16,28,0
2023-06-19,DXB-LHR,A380,2,2,19,16,28,0
2023-06-19,DXB-LHR,A380,2,3,14,12,28,0
2023-06-19,DXB-LHR,A380,2,4,5,4,28,0
2023-06-19,DXB-LHR,A380,3,1,21,15,28,0
2023-06-19,DXB-LHR,A380,3,2,5,3,28,0
2023-06-19,DXB-LHR,A380,3,3,22,15,28,0
2023-06-19,DXB-LHR,A380,3,4,8,5,28,0
2023-06-19,DXB-LHR,A380,4,1,4,2,28,0
2023-06-19,DXB-LHR,A380,4,2,0,0,28,0
2023-06-19,DXB-LHR,A380,4,3,3,1,28,0
2023-06-19,DXB-LHR,A380,4,4,1,0,28,0
2023-06-19,DXB-JFK,A380,1,1,76,70,23,0
2023-06-19,DXB-JFK,A380,1,2,209,188,23,0
2023-06-19,DXB-JFK,A380,1,3,57,51,23,0
2023-06-19,DXB-JFK,A380,1,4,38,34,23,0
2023-06-19,DXB-JFK,A380,2,1,18,14,23,0
2023-06-19,DXB-JFK,A380,2,2,19,15,23,0
2023-06-19,DXB-JFK,A380,2,3,14,11,23,0
2023-06-19,DXB-JFK,A380,2,4,5,4,23,0
2023-06-19,DXB-JFK,A380,3,1,21,18,23,0
2023-06-19,DXB-JFK,A380,3,2,5,4,23,0
2023-06-19,DXB-JFK,A380,3,3,22,18,23,0
2023-06-19,DXB-JFK,A380,3,4,8,6,23,0
2023-06-19,DXB-JFK,A380,4,1,4,3,23,0
2023-06-19,DXB-JFK,A380,4,2,0,0,23,0
2023-06-19,DXB-JFK,A380,4,3,3,1,23,0
2023-06-19,DXB-JFK,A380,4,4,1,0,23,0
2023-06-19,DXB-SIN,A380,1,1,76,71,24,0
2023-06-19,DXB-SIN,A380,1,2,209,190,24,0
2023-06-19,DXB-SIN,A380,1,3,57,51,24,0
2023-06-19,DXB-SIN,A380,1,4,38,34,24,0
2023-06-19,DXB-SIN,A380,2,1,18,16,24,0
2023-06-19,DXB-SIN,A380,2,2,19,16,24,0
2023-06-19,DXB-SIN,A380,2,3,14,11,24,0
2023-06-19,DXB-SIN,A380,2,4,5,4,24,0
2023-06-19,DXB-SIN,A380,3,1,21,16,24,0
2023-06-19,DXB-SIN,A380,3,2,5,3,24,0
2023-06-19,DXB-SIN,A380,3,3,22,15,24,0
2023-06-19,DXB-SIN,A380,3,4,8,5,24,0
2023-06-19,DXB-SIN,A380,4,1,4,3,24,0
2023-06-19,DXB-SIN,A380,4,2,0,0,24,0
2023-06-19,DXB-SIN,A380,4,3,3,1,24,0
2023-06-19,DXB-SIN,A380,4,4,1,0,24,0
2023-06-19,DXB-SYD,A350,1,1,44,42,8,0
2023-06-19,DXB-SYD,A350,1,2,121,111,8,0
2023-06-19,DXB-SYD,A350,1,3,33,30,8,0
2023-06-19,DXB-SYD,A350,1,4,22,20,8,0
2023-06-19,DXB-SYD,A350,2,1,8,8,8,0
2023-06-19,DXB-SYD,A350,2,2,8,6,8,0
2023-06-19,DXB-SYD,A350,2,3,6,4,8,0
2023-06-19,DXB-SYD,A350,2,4,2,1,8,0
2023-06-19,DXB-SYD,A350,3,1,18,13,8,0
2023-06-19,DXB-SYD,A350,3,2,4,3,8,0
2023-06-19,DXB-SYD,A350,3,3,19,13,8,0
2023-06-19,DXB-SYD,A350,3,4,7,4,8,0
2023-06-19,DXB-SYD,A350,4,1,4,3,8,0
2023-06-19,DXB-SYD,A350,4,2,0,0,8,0
2023-06-19,DXB-SYD,A350,4,3,3,2,8,0
2023-06-19,DXB-SYD,A350,4,4,1,0,8,0
2023-06-19,DXB-BOM,A350,1,1,44,39,33,0
2023-06-19,DXB-BOM,A350,1,2,121,101,33,0
2023-06-19,DXB-BOM,A350,1,3,33,27,33,0
2023-06-19,DXB-BOM,A350,1,4,22,18,33,0
2023-06-19,DXB-BOM,A350,2,1,8,7,33,0
2023-06-19,DXB-BOM,A350,2,2,8,7,33,0
2023-06-19,DXB-BOM,A350,2,3,6,5,33,0
2023-06-19,DXB-BOM,A350,2,4,2,2,33,0
2023-06-19,DXB-BOM,A350,3,1,18,13,33,0
2023-06-19,DXB-BOM,A350,3,2,4,3,33,0
2023-06-19,DXB-BOM,A350,3,3,19,14,33,0
2023-06-19,DXB-BOM,A350,3,4,7,5,33,0
2023-06-19,DXB-BOM,A350,4,1,4,3,33,0
2023-06-19,DXB-BOM,A350,4,2,0,0,33,0
2023-06-19,DXB-BOM,A350,4,3,3,1,33,0
2023-06-19,DXB-BOM,A350,4,4,1,0,33,0
2023-06-20,DXB-LHR,A380,1,1,76,69,31,0
2023-06-20,DXB-LHR,A380,1,2,209,188,31,0
2023-06-20,DXB-LHR,A380,1,3,57,51,31,0
2023-06-20,DXB-LHR,A380,1,4,38,34,31,0
2023-06-20,DXB-LHR,A380,2,1,18,16,31,0
2023-06-20,DXB-LHR,A380,2,2,19,17,31,0
2023-06-20,DXB-LHR,A380,2,3,14,12,31,0
2023-06-20,DXB-LHR,A380,2,4,5,4,31,0
2023-06-20,DXB-LHR,A380,3,1,21,16,31,0
2023-06-20,DXB-LHR,A380,3,2,5,4,31,0
2023-06-20,DXB-LHR,A380,3,3,22,17,31,0
2023-06-20,DXB-LHR,A380,3,4,8,6,31,0
2023-06-20,DXB-LHR,A380,4,1,4,3,31,0
2023-06-20,DXB-LHR,A380,4,2,0,0,31,0
2023-06-20,DXB-LHR,A380,4,3,3,2,31,0
2023-06-20,DXB-LHR,A380,4,4,1,0,31,0
2023-06-20,DXB-JFK,B777,1,1,52,48,18,0
2023-06-20,DXB-JFK,B777,1,2,143,129,18,0
2023-06-20,DXB-JFK,B777,1,3,39,35,18,0
2023-06-20,DXB-JFK,B777,1,4,26,23,18,0
2023-06-20,DXB-JFK,B777,2,1,10,8,18,0
2023-06-20,DXB-JFK,B777,2,2,9,8,18,0
2023-06-20,DXB-JFK,B777,2,3,7,5,18,0
2023-06-20,DXB-JFK,B777,2,4,2,2,18,0
2023-06-20,DXB-JFK,B777,3,1,21,17,18,0
2023-06-20,DXB-JFK,B777,3,2,5,4,18,0
2023-06-20,DXB-JFK,B777,3,3,22,18,18,0
2023-06-20,DXB-JFK,B777,3,4,8,6,18,0
2023-06-20,DXB-JFK,B777,4,1,4,2,18,0
2023-06-20,DXB-JFK,B777,4,2,0,0,18,0
2023-06-20,DXB-JFK,B777,4,3,2,1,18,0
2023-06-20,DXB-JFK,B777,4,4,0,0,18,0
2023-06-20,DXB-SIN,A380,1,1,76,66,24,0
2023-06-20,DXB-SIN,A380,1,2,209,177,24,0
2023-06-20,DXB-SIN,A380,1,3,57,48,24,0
2023-06-20,DXB-SIN,A380,1,4,38,32,24,0
2023-06-20,DXB-SIN,A380,2,1,18,15,24,0
2023-06-20,DXB-SIN,A380,2,2,19,16,24,0
2023-06-20,DXB-SIN,A380,2,3,14,11,24,0
2023-06-20,DXB-SIN,A380,2,4,5,4,24,0
2023-06-20,DXB-SIN,A380,3,1,21,15,24,0
2023-06-20,DXB-SIN,A380,3,2,5,3,24,0
2023-06-20,DXB-SIN,A380,3,3,22,15,24,0
2023-06-20,DXB-SIN,A380,3,4,8,5,24,0
2023-06-20,DXB-SIN,A380,4,1,4,3,24,0
2023-06-20,DXB-SIN,A380,4,2,0,0,24,0
2023-06-20,DXB-SIN,A380,4,3,3,1,24,0
2023-06-20,DXB-SIN,A380,4,4,1,0,24,0
2023-06-20,DXB-SYD,B777,1,1,52,49,24,0
2023-06-20,DXB-SYD,B777,1,2,143,130,24,0
2023-06-20,DXB-SYD,B777,1,3,39,35,24,0
2023-06-20,DXB-SYD,B777,1,4,26,23,24,0
2023-06-20,DXB-SYD,B777,2,1,10,8,24,0
2023-06-20,DXB-SYD,B777,2,2,9,8,24,0
2023-06-20,DXB-SYD,B777,2,3,7,5,24,0
2023-06-20,DXB-SYD,B777,2,4,2,2,24,0
2023-06-20,DXB-SYD,B777,3,1,21,17,24,0
2023-06-20,DXB-SYD,B777,3,2,5,4,24,0
2023-06-20,DXB-SYD,B777,3,3,22,18,24,0
2023-06-20,DXB-SYD,B777,3,4,8,6,24,0
2023-06-20,DXB-SYD,B777,4,1,4,2,24,0
2023-06-20,DXB-SYD,B777,4,2,0,0,24,0
2023-06-20,DXB-SYD,B777,4,3,2,1,24,0
2023-06-20,DXB-SYD,B777,4,4,0,0,24,0
2023-06-20,DXB-BOM,A380,1,1,76,68,27,0
2023-06-20,DXB-BOM,A380,1,2,209,184,27,0
2023-06-20,DXB-BOM,A380,1,3,57,50,27,0
2023-06-20,DXB-BOM,A380,1,4,38,33,27,0
2023-06-20,DXB-BOM,A380,2,1,18,14,27,0
2023-06-20,DXB-BOM,A380,2,2,19,15,27,0
2023-06-20,DXB-BOM,A380,2,3,14,11,27,0
2023-06-20,DXB-BOM,A380,2,4,5,4,27,0
2023-06-20,DXB-BOM,A380,3,1,21,15,27,0
2023-06-20,DXB-BOM,A380,3,2,5,4,27,0
2023-06-20,DXB-BOM,A380,3,3,22,16,27,0
2023-06-20,DXB-BOM,A380,3,4,8,6,27,0
2023-06-20,DXB-BOM,A380,4,1,4,3,27,0
2023-06-20,DXB-BOM,A380,4,2,0,0,27,0
2023-06-20,DXB-BOM,A380,4,3,3,1,27,0
2023-06-20,DXB-BOM,A380,4,4,1,0,27,0
2023-06-21,DXB-LHR,A380,1,1,76,67,24,0
2023-06-21,DXB-LHR,A380,1,2,209,182,24,0
2023-06-21,DXB-LHR,A380,1,3,57,49,24,0
2023-06-21,DXB-LHR,A380,1,4,38,33,24,0
2023-06-21,DXB-LHR,A380,2,1,18,16,24,0
2023-06-21,DXB-LHR,A380,2,2,19,17,24,0
2023-06-21,DXB-LHR,A380,2,3,14,12,24,0
2023-06-21,DXB-LHR,A380,2,4,5,4,24,0
2023-06-21,DXB-LHR,A380,3,1,21,15,24,0
2023-06-21,DXB-LHR,A380,3,2,5,4,24,0
2023-06-21,DXB-LHR,A380,3,3,22,16,24,0
2023-06-21,DXB-LHR,A380,3,4,8,6,24,0
2023-06-21,DXB-LHR,A380,4,1,4,3,24,0
2023-06-21,DXB-LHR,A380,4,2,0,0,24,0
2023-06-21,DXB-LHR,A380,4,3,3,1,24,0
2023-06-21,DXB-LHR,A380,4,4,1,0,24,0
2023-06-21,DXB-JFK,A380,1,1,76,66,32,0
2023-06-21,DXB-JFK,A380,1,2,209,174,32,0
2023-06-21,DXB-JFK,A380,1,3,57,47,32,0
2023-06-21,DXB-JFK,A380,1,4,38,31,32,0
2023-06-21,DXB-JFK,A380,2,1,18,15,32,0
2023-06-21,DXB-JFK,A380,2,2,19,15,32,0
2023-06-21,DXB-JFK,A380,2,3,14,11,32,0
2023-06-21,DXB-JFK,A380,2,4,5,4,32,0
2023-06-21,DXB-JFK,A380,3,1,21,15,32,0
2023-06-21,DXB-JFK,A380,3,2,5,4,32,0
2023-06-21,DXB-JFK,A380,3,3,22,16,32,0
2023-06-21,DXB-JFK,A380,3,4,8,6,32,0
2023-06-21,DXB-JFK,A380,4,1,4,3,32,0
2023-06-21,DXB-JFK,A380,4,2,0,0,32,0
2023-06-21,DXB-JFK,A380,4,3,3,2,32,0
2023-06-21,DXB-JFK,A380,4,4,1,0,32,0
2023-06-21,DXB-SIN,A380,1,1,76,69,27,0
2023-06-21,DXB-SIN,A380,1,2,209,185,27,0
2023-06-21,DXB-SIN,A380,1,3,57,50,27,0
2023-06-21,DXB-SIN,A380,1,4,38,33,27,0
2023-06-21,DXB-SIN,A380,2,1,18,14,27,0
2023-06-21,DXB-SIN,A380,2,2,19,15,27,0
2023-06-21,DXB-SIN,A380,2,3,14,10,27,0
2023-06-21,DXB-SIN,A380,2,4,5,4,27,0
2023-06-21,DXB-SIN,A380,3,1,21,15,27,0
2023-06-21,DXB-SIN,A380,3,2,5,3,27,0
2023-06-21,DXB-SIN,A380,3,3,22,15,27,0
2023-06-21,DXB-SIN,A380,3,4,8,5,27,0
2023-06-21,DXB-SIN,A380,4,1,4,3,27,0
2023-06-21,DXB-SIN,A380,4,2,0,0,27,0
2023-06-21,DXB-SIN,A380,4,3,3,2,27,0
2023-06-21,DXB-SIN,A380,4,4,1,0,27,0
2023-06-21,DXB-SYD,A380,1,1,76,67,30,0
2023-06-21,DXB-SYD,A380,1,2,209,179,30,0
2023-06-21,DXB-SYD,A380,1,3,57,49,30,0
2023-06-21,DXB-SYD,A380,1,4,38,32,30,0
2023-06-21,DXB-SYD,A380,2,1,18,16,30,0
2023-06-21,DXB-SYD,A380,2,2,19,16,30,0
2023-06-21,DXB-SYD,A380,2,3,14,11,30,0
2023-06-21,DXB-SYD,A380,2,4,5,4,30,0
2023-06-21,DXB-SYD,A380,3,1,21,16,30,0
2023-06-21,DXB-SYD,A380,3,2,5,4,30,0
2023-06-21,DXB-SYD,A380,3,3,22,16,30,0
2023-06-21,DXB-SYD,A380,3,4,8,6,30,0
2023-06-21,DXB-SYD,A380,4,1,4,3,30,0
2023-06-21,DXB-SYD,A380,4,2,0,0,30,0
2023-06-21,DXB-SYD,A380,4,3,3,1,30,0
2023-06-21,DXB-SYD,A380,4,4,1,0,30,0
2023-06-21,DXB-BOM,A350,1,1,44,42,30,0
2023-06-21,DXB-BOM,A350,1,2,121,111,30,0
2023-06-21,DXB-BOM,A350,1,3,33,30,30,0
2023-06-21,DXB-BOM,A350,1,4,22,20,30,0
2023-06-21,DXB-BOM,A350,2,1,8,8,30,0
2023-06-21,DXB-BOM,A350,2,2,8,6,30,0
2023-06-21,DXB-BOM,A350,2,3,6,4,30,0
2023-06-21,DXB-BOM,A350,2,4,2,1,30,0
2023-06-21,DXB-BOM,A350,3,1,18,15,30,0
2023-06-21,DXB-BOM,A350,3,2,4,3,30,0
2023-06-21,DXB-BOM,A350,3,3,19,14,30,0
2023-06-21,DXB-BOM,A350,3,4,7,5,30,0
2023-06-21,DXB-BOM,A350,4,1,4,3,30,0
2023-06-21,DXB-BOM,A350,4,2,0,0,30,0
2023-06-21,DXB-BOM,A350,4,3,3,1,30,0
2023-06-21,DXB-BOM,A350,4,4,1,0,30,0
2023-06-22,DXB-LHR,A380,1,1,76,68,20,0
2023-06-22,DXB-LHR,A380,1,2,209,187,20,0
2023-06-22,DXB-LHR,A380,1,3,57,51,20,0
2023-06-22,DXB-LHR,A380,1,4,38,34,20,0
2023-06-22,DXB-LHR,A380,2,1,18,14,20,0
2023-06-22,DXB-LHR,A380,2,2,19,15,20,0
2023-06-22,DXB-LHR,A380,2,3,14,10,20,0
2023-06-22,DXB-LHR,A380,2,4,5,4,20,0
2023-06-22,DXB-LHR,A380,3,1,21,16,20,0
2023-06-22,DXB-LHR,A380,3,2,5,3,20,0
2023-06-22,DXB-LHR,A380,3,3,22,15,20,0
2023-06-22,DXB-LHR,A380,3,4,8,5,20,0
2023-06-22,DXB-LHR,A380,4,1,4,3,20,0
2023-06-22,DXB-LHR,A380,4,2,0,0,20,0
2023-06-22,DXB-LHR,A380,4,3,3,1,20,0
2023-06-22,DXB-LHR,A380,4,4,1,0,20,0
2023-06-22,DXB-JFK,A350,1,1,44,39,25,0
2023-06-22,DXB-JFK,A350,1,2,121,104,25,0
2023-06-22,DXB-JFK,A350,1,3,33,28,25,0
2023-06-22,DXB-JFK,A350,1,4,22,19,25,0
2023-06-22,DXB-JFK,A350,2,1,8,7,25,0
2023-06-22,DXB-JFK,A350,2,2,8,7,25,0
2023-06-22,DXB-JFK,A350,2,3,6,5,25,0
2023-06-22,DXB-JFK,A350,2,4,2,2,25,0
2023-06-22,DXB-JFK,A350,3,1,18,13,25,0
2023-06-22,DXB-JFK,A350,3,2,4,3,25,0
2023-06-22,DXB-JFK,A350,3,3,19,13,25,0
2023-06-22,DXB-JFK,A350,3,4,7,4,25,0
2023-06-22,DXB-JFK,A350,4,1,4,3,25,0
2023-06-22,DXB-JFK,A350,4,2,0,0,25,0
2023-06-22,DXB-JFK,A350,4,3,3,1,25,0
2023-06-22,DXB-JFK,A350,4,4,1,0,25,0
2023-06-22,DXB-SIN,A350,1,1,44,41,30,0
2023-06-22,DXB-SIN,A350,1,2,121,111,30,0
2023-06-22,DXB-SIN,A350,1,3,33,30,30,0
2023-06-22,DXB-SIN,A350,1,4,22,20,30,0
2023-06-22,DXB-SIN,A350,2,1,8,6,30,0
2023-06-22,DXB-SIN,A350,2,2,8,7,30,0
2023-06-22,DXB-SIN,A350,2,3,6,5,30,0
2023-06-22,DXB-SIN,A350,2,4,2,2,30,0
2023-06-22,DXB-SIN,A350,3,1,18,15,30,0
2023-06-22,DXB-SIN,A350,3,2,4,3,30,0
2023-06-22,DXB-SIN,A350,3,3,19,14,30,0
2023-06-22,DXB-SIN,A350,3,4,7,5,30,0
2023-06-22,DXB-SIN,A350,4,1,4,3,30,0
2023-06-22,DXB-SIN,A350,4,2,0,0,30,0
2023-06-22,DXB-SIN,A350,4,3,3,2,30,0
2023-06-22,DXB-SIN,A350,4,4,1,0,30,0
2023-06-22,DXB-SYD,A380,1,1,76,67,27,0
2023-06-22,DXB-SYD,A380,1,2,209,181,27,0
2023-06-22,DXB-SYD,A380,1,3,57,49,27,0
2023-06-22,DXB-SYD,A380,1,4,38,33,27,0
2023-06-22,DXB-SYD,A380,2,1,18,16,27,0
2023-06-22,DXB-SYD,A380,2,2,19,16,27,0
2023-06-22,DXB-SYD,A380,2,3,14,12,27,0
2023-06-22,DXB-SYD,A380,2,4,5,4,27,0
2023-06-22,DXB-SYD,A380,3,1,21,16,27,0
2023-06-22,DXB-SYD,A380,3,2,5,4,27,0
2023-06-22,DXB-SYD,A380,3,3,22,16,27,0
2023-06-22,DXB-SYD,A380,3,4,8,6,27,0
2023-06-22,DXB-SYD,A380,4,1,4,3,27,0
2023-06-22,DXB-SYD,A380,4,2,0,0,27,0
2023-06-22,DXB-SYD,A380,4,3,3,2,27,0
2023-06-22,DXB-SYD,A380,4,4,1,0,27,0
2023-06-22,DXB-BOM,B777,1,1,52,48,26,0
2023-06-22,DXB-BOM,B777,1,2,143,128,26,0
2023-06-22,DXB-BOM,B777,1,3,39,35,26,0
2023-06-22,DXB-BOM,B777,1,4,26,23,26,0
2023-06-22,DXB-BOM,B777,2,1,10,8,26,0
2023-06-22,DXB-BOM,B777,2,2,9,7,26,0
2023-06-22,DXB-BOM,B777,2,3,7,5,26,0
2023-06-22,DXB-BOM,B777,2,4,2,2,26,0
2023-06-22,DXB-BOM,B777,3,1,21,16,26,0
2023-06-22,DXB-BOM,B777,3,2,5,4,26,0
2023-06-22,DXB-BOM,B777,3,3,22,17,26,0
2023-06-22,DXB-BOM,B777,3,4,8,6,26,0
2023-06-22,DXB-BOM,B777,4,1,4,2,26,0
2023-06-22,DXB-BOM,B777,4,2,0,0,26,0
2023-06-22,DXB-BOM,B777,4,3,2,1,26,0
2023-06-22,DXB-BOM,B777,4,4,0,0,26,0
2023-06-23,DXB-LHR,A380,1,1,76,71,32,0
2023-06-23,DXB-LHR,A380,1,2,209,190,32,0
2023-06-23,DXB-LHR,A380,1,3,57,52,32,0
2023-06-23,DXB-LHR,A380,1,4,38,34,32,0
2023-06-23,DXB-LHR,A380,2,1,18,15,32,0
2023-06-23,DXB-LHR,A380,2,2,19,15,32,0
2023-06-23,DXB-LHR,A380,2,3,14,11,32,0
2023-06-23,DXB-LHR,A380,2,4,5,4,32,0
2023-06-23,DXB-LHR,A380,3,1,21,16,32,0
2023-06-23,DXB-LHR,A380,3,2,5,4,32,0
2023-06-23,DXB-LHR,A380,3,3,22,17,32,0
2023-06-23,DXB-LHR,A380,3,4,8,6,32,0
